PC1,PC2,PC3,cluster,Url,,,,,PCA-X,PCA-Y,PCA-Z
2.311696399,-1.113472184,0.410926998,3,https://www.instagram.com/p/BfMpWfWFfdF/,,,,,52.3116964,48.88652782,50.410927
0.668231264,-0.021825833,0.410946327,3,https://www.instagram.com/p/BixSuoXlWVY/,,,,,50.66823126,49.97817417,50.41094633
0.910596522,0.001196577,0.411068564,3,https://www.instagram.com/p/BeB6hR_gbkH/,,,,,50.91059652,50.00119658,50.41106856
3.050398434,-1.332334933,0.411533891,3,https://www.instagram.com/p/BY_4koQjzLI/,,,,,53.05039843,48.66766507,50.41153389
2.140319079,-1.283557718,0.411606456,3,https://www.instagram.com/p/BfM2nhAFHNR/,,,,,52.14031908,48.71644228,50.41160646
2.631740041,-1.132195582,0.412102196,3,https://www.instagram.com/p/BfMMMlzjXBe/,,,,,52.63174004,48.86780442,50.4121022
1.240099931,-0.298815329,0.412333625,3,https://www.instagram.com/p/BZgl9QjlmnM/,,,,,51.24009993,49.70118467,50.41233362
1.443246684,0.106988117,0.412568175,3,https://www.instagram.com/p/BcY9DC9lMsz/,,,,,51.44324668,50.10698812,50.41256818
1.377981074,-0.460825127,0.413151,3,https://www.instagram.com/p/BgHphxnDQX3/,,,,,51.37798107,49.53917487,50.413151
2.162515024,-0.883600065,0.414292838,3,https://www.instagram.com/p/BfNZj0cgXJX/,,,,,52.16251502,49.11639993,50.41429284
1.989304361,-0.780008259,0.414366542,3,https://www.instagram.com/p/BiTaDjLHQJi/,,,,,51.98930436,49.21999174,50.41436654
1.984360731,-0.929098731,0.415348411,3,https://www.instagram.com/p/BhCT1Wagm0t/,,,,,51.98436073,49.07090127,50.41534841
1.822753048,-0.678494342,0.41581426,3,https://www.instagram.com/p/Bc8hgf9gMMd/,,,,,51.82275305,49.32150566,50.41581426
2.185207803,-0.922837121,0.415937772,3,https://www.instagram.com/p/Bk7nyq5DxQH/,,,,,52.1852078,49.07716288,50.41593777
1.601996315,-0.661184383,0.416357295,3,https://www.instagram.com/p/BY9OszVBDUn/,,,,,51.60199631,49.33881562,50.4163573
0.643651197,0.156033015,0.416707012,3,https://www.instagram.com/p/BY_AY1MBMWO/,,,,,50.6436512,50.15603302,50.41670701
1.631301274,-0.54974189,0.417318875,3,https://www.instagram.com/p/BXQMY_dhKQQ/,,,,,51.63130127,49.45025811,50.41731888
0.887206732,-0.217036838,0.417541587,3,https://www.instagram.com/p/BZEERfbDYN0/,,,,,50.88720673,49.78296316,50.41754159
0.844147223,0.58939786,0.418863734,3,https://www.instagram.com/p/BkC1PGbFzyU/,,,,,50.84414722,50.58939786,50.41886373
-0.245091383,-1.959679823,0.419506359,3,https://www.instagram.com/p/Bj8Wi9Yl7nA/,,,,,49.75490862,48.04032018,50.41950636
2.801423947,-2.698487902,0.419598163,3,https://www.instagram.com/p/BfMwvjSHaHQ/,,,,,52.80142395,47.3015121,50.41959816
2.209667903,-1.072247459,0.419691971,3,https://www.instagram.com/p/BiKlP8VnSQQ/,,,,,52.2096679,48.92775254,50.41969197
0.946352953,-0.066512282,0.419754827,3,https://www.instagram.com/p/BfR6Ll7AG9t/,,,,,50.94635295,49.93348772,50.41975483
1.791488506,-0.737045538,0.420598866,3,https://www.instagram.com/p/BfNnDeJg5HN/,,,,,51.79148851,49.26295446,50.42059887
3.511577624,-1.567840017,0.420729272,3,https://www.instagram.com/p/BZayS8aldF5/,,,,,53.51157762,48.43215998,50.42072927
3.190126989,-1.274076936,0.42110677,3,https://www.instagram.com/p/BftbX0HjsPo/,,,,,53.19012699,48.72592306,50.42110677
4.021486435,-2.597409531,0.421584447,3,https://www.instagram.com/p/Bfbh6yRDTMt/,,,,,54.02148643,47.40259047,50.42158445
1.634429158,-0.64350428,0.421733162,3,https://www.instagram.com/p/BZJKegylAnb/,,,,,51.63442916,49.35649572,50.42173316
1.855117832,-1.031218066,0.421816365,3,https://www.instagram.com/p/BZLmOmzgskk/,,,,,51.85511783,48.96878193,50.42181636
1.557778474,0.543057848,0.422183276,3,https://www.instagram.com/p/BbnQTumjpVI/,,,,,51.55777847,50.54305785,50.42218328
3.533043173,-1.564044159,0.423811263,3,https://www.instagram.com/p/BZEN6e5AL4_/,,,,,53.53304317,48.43595584,50.42381126
3.245961245,-1.650269853,0.423953069,3,https://www.instagram.com/p/BfPhRb2hwXG/,,,,,53.24596124,48.34973015,50.42395307
1.777373274,-0.818811539,0.424131968,3,https://www.instagram.com/p/BfLxCHcgNq9/,,,,,51.77737327,49.18118846,50.42413197
0.976536676,-1.606079519,0.424580691,3,https://www.instagram.com/p/BdNOn9Zl2oR/,,,,,50.97653668,48.39392048,50.42458069
3.24723081,-1.92975372,0.424849095,3,https://www.instagram.com/p/BfLrJdBHjF-/,,,,,53.24723081,48.07024628,50.42484909
1.773289862,-1.005307458,0.42509247,3,https://www.instagram.com/p/BfMMXncHBvt/,,,,,51.77328986,48.99469254,50.42509247
3.602640259,-1.900302595,0.425112893,3,https://www.instagram.com/p/BZAn7llg9ct/,,,,,53.60264026,48.0996974,50.42511289
1.493457532,-0.558438525,0.425497471,3,https://www.instagram.com/p/BXsnaVAj8-w/,,,,,51.49345753,49.44156148,50.42549747
2.247939873,-1.038060793,0.425554818,3,https://www.instagram.com/p/BjccMcfgpMU/,,,,,52.24793987,48.96193921,50.42555482
3.154133488,-1.562246826,0.426202452,3,https://www.instagram.com/p/BZW-xfKB-vj/,,,,,53.15413349,48.43775317,50.42620245
1.535732016,-0.395063209,0.427009704,3,https://www.instagram.com/p/BaZzDNrgOQ5/,,,,,51.53573202,49.60493679,50.4270097
-1.208194509,-1.628326308,0.427076764,3,https://www.instagram.com/p/Be6c9gsgz4o/,,,,,48.79180549,48.37167369,50.42707676
3.153273807,-2.000097667,0.427140747,3,https://www.instagram.com/p/BfLt7Qvhv0y/,,,,,53.15327381,47.99990233,50.42714075
0.070432903,-0.31095813,0.429818585,3,https://www.instagram.com/p/BfmxGIzDTVh/,,,,,50.0704329,49.68904187,50.42981858
0.876099899,-0.338053942,0.430352127,3,https://www.instagram.com/p/BY_biSTHyoW/,,,,,50.8760999,49.66194606,50.43035213
2.133067697,-0.769836556,0.430669679,3,https://www.instagram.com/p/BgCBbSxFxKK/,,,,,52.1330677,49.23016344,50.43066968
1.656870321,-0.625067471,0.431007596,3,https://www.instagram.com/p/BimjduVnRIO/,,,,,51.65687032,49.37493253,50.4310076
1.348208162,-0.005671616,0.431084701,3,https://www.instagram.com/p/BbK3rmUjl0m/,,,,,51.34820816,49.99432838,50.4310847
2.588362221,-1.346998071,0.432178553,3,https://www.instagram.com/p/BfwflgRFIE1/,,,,,52.58836222,48.65300193,50.43217855
1.012224828,-0.460361458,0.432866701,3,https://www.instagram.com/p/BfPFyORnkFy/,,,,,51.01222483,49.53963854,50.4328667
3.399341376,-1.857473796,0.434454549,3,https://www.instagram.com/p/BibWENbHAoF/,,,,,53.39934138,48.1425262,50.43445455
2.296768797,-0.89933816,0.434565195,3,https://www.instagram.com/p/Bj8WXs7Fa2v/,,,,,52.2967688,49.10066184,50.43456519
1.661407183,-0.569304263,0.434671909,3,https://www.instagram.com/p/BbXHSIfBWMu/,,,,,51.66140718,49.43069574,50.43467191
1.502379526,-0.611362984,0.435120456,3,https://www.instagram.com/p/BY_2RKGnG7b/,,,,,51.50237953,49.38863702,50.43512046
1.205794365,-0.644632004,0.435265037,3,https://www.instagram.com/p/BeYhTDUgPIJ/,,,,,51.20579437,49.355368,50.43526504
2.801633122,-1.088853425,0.435403457,3,https://www.instagram.com/p/BfNzVohAwp7/,,,,,52.80163312,48.91114657,50.43540346
2.375604778,-1.118307531,0.435524906,3,https://www.instagram.com/p/BcgRhHkh3mM/,,,,,52.37560478,48.88169247,50.43552491
2.564804663,-1.30801764,0.436008341,3,https://www.instagram.com/p/BZoucbpF0J9/,,,,,52.56480466,48.69198236,50.43600834
1.203836246,-2.032593928,0.436449924,3,https://www.instagram.com/p/BaFyNhuAiV-/,,,,,51.20383625,47.96740607,50.43644992
1.356723316,-1.072979809,0.437048085,3,https://www.instagram.com/p/BfN0nVUFgTf/,,,,,51.35672332,48.92702019,50.43704808
0.987557324,-0.495870196,0.437683247,3,https://www.instagram.com/p/Bf_pbLrDDWT/,,,,,50.98755732,49.5041298,50.43768325
2.305233049,-0.887982571,0.437722469,3,https://www.instagram.com/p/BfOtkh5jvfV/,,,,,52.30523305,49.11201743,50.43772247
1.958306424,-1.032021813,0.438853098,3,https://www.instagram.com/p/BZB2jntFs4Q/,,,,,51.95830642,48.96797819,50.4388531
1.320945514,-0.621386134,0.439262873,3,https://www.instagram.com/p/BY_F37lhJaV/,,,,,51.32094551,49.37861387,50.43926287
1.673055774,-0.025880216,0.440616672,3,https://www.instagram.com/p/BaQAO60FzGc/,,,,,51.67305577,49.97411978,50.44061667
1.500171882,-0.808206344,0.440977597,3,https://www.instagram.com/p/Bfjcib9n3Y7/,,,,,51.50017188,49.19179366,50.4409776
1.122777879,-0.522205646,0.441132177,3,https://www.instagram.com/p/Bb-aP6mgDD-/,,,,,51.12277788,49.47779435,50.44113218
0.428530224,-1.844262658,0.442434993,3,https://www.instagram.com/p/BlJ7vb2ACsK/,,,,,50.42853022,48.15573734,50.44243499
0.726658741,-0.21528304,0.443094249,3,https://www.instagram.com/p/BYBUGgnDCyX/,,,,,50.72665874,49.78471696,50.44309425
2.677728396,-1.560405343,0.443708252,3,https://www.instagram.com/p/BkCQkPUF6jc/,,,,,52.6777284,48.43959466,50.44370825
3.298599625,-2.144639188,0.444292616,3,https://www.instagram.com/p/BZEEe8qjHbb/,,,,,53.29859962,47.85536081,50.44429262
2.420731684,-1.50329881,0.444323529,3,https://www.instagram.com/p/BfMu9Y4HGxr/,,,,,52.42073168,48.49670119,50.44432353
2.576120131,-1.194685461,0.445027284,3,https://www.instagram.com/p/BeJ0s9qhl-y/,,,,,52.57612013,48.80531454,50.44502728
0.956993426,-0.203153078,0.446194279,3,https://www.instagram.com/p/BYOI-9lh45r/,,,,,50.95699343,49.79684692,50.44619428
1.80973156,-1.0405206,0.446294573,3,https://www.instagram.com/p/Beg-poiHme-/,,,,,51.80973156,48.9594794,50.44629457
1.54101482,-0.693299338,0.446571347,3,https://www.instagram.com/p/Bh28AlfnSka/,,,,,51.54101482,49.30670066,50.44657135
1.241621287,-0.390980778,0.447696845,3,https://www.instagram.com/p/BkbTvAeFjN1/,,,,,51.24162129,49.60901922,50.44769684
1.457249404,-0.277412667,0.448370238,3,https://www.instagram.com/p/BfNzNdxgEEX/,,,,,51.4572494,49.72258733,50.44837024
2.239352419,-1.073070245,0.448406377,3,https://www.instagram.com/p/BauODRBDkrq/,,,,,52.23935242,48.92692976,50.44840638
2.335789531,-1.46382649,0.449051167,3,https://www.instagram.com/p/BY_s48bAqqW/,,,,,52.33578953,48.53617351,50.44905117
1.337520507,-0.682653578,0.449673299,3,https://www.instagram.com/p/Bb7uiGihABj/,,,,,51.33752051,49.31734642,50.4496733
0.674788137,-0.064229939,0.450236322,3,https://www.instagram.com/p/BcaAQBygbXI/,,,,,50.67478814,49.93577006,50.45023632
0.940826095,1.30637483,0.450257031,3,https://www.instagram.com/p/BlJOn2hAOLG/,,,,,50.94082609,51.30637483,50.45025703
1.891258717,-0.717417129,0.450260171,3,https://www.instagram.com/p/Biz8e9YA04I/,,,,,51.89125872,49.28258287,50.45026017
2.425923562,-1.199771415,0.450908569,3,https://www.instagram.com/p/BbayvgxlTnv/,,,,,52.42592356,48.80022859,50.45090857
2.27747023,-0.827698533,0.451279476,3,https://www.instagram.com/p/BfbGLJwBGSx/,,,,,52.27747023,49.17230147,50.45127948
-0.540184222,0.419582582,0.452113067,3,https://www.instagram.com/p/BhW-GhlHRH2/,,,,,49.45981578,50.41958258,50.45211307
0.373231714,1.010110957,0.452481542,3,https://www.instagram.com/p/BbaKi8jnPY_/,,,,,50.37323171,51.01011096,50.45248154
1.623430829,-0.728823918,0.452618265,3,https://www.instagram.com/p/BfMIzzkBxbS/,,,,,51.62343083,49.27117608,50.45261827
2.632057614,-1.08415888,0.452873442,3,https://www.instagram.com/p/Bcd4mAEHqOu/,,,,,52.63205761,48.91584112,50.45287344
1.903925503,-0.888564362,0.453743327,3,https://www.instagram.com/p/BfLvoNwHp6j/,,,,,51.9039255,49.11143564,50.45374333
-11.54328083,-3.35684987,0.454254815,1,https://www.instagram.com/p/Bb-SvQpDE17/,,,,,38.45671917,46.64315013,50.45425481
1.584427329,-1.089540018,0.455053712,3,https://www.instagram.com/p/BfM4UmklvDp/,,,,,51.58442733,48.91045998,50.45505371
1.593251784,-0.848793715,0.455278601,3,https://www.instagram.com/p/BfZvN7XF7Fp/,,,,,51.59325178,49.15120629,50.4552786
2.965745065,-1.53702197,0.455791159,3,https://www.instagram.com/p/BfMANOAFIEU/,,,,,52.96574506,48.46297803,50.45579116
1.007450248,-2.234003464,0.455799339,3,https://www.instagram.com/p/BfOaiSjgPgq/,,,,,51.00745025,47.76599654,50.45579934
1.472200894,-0.612842545,0.456017775,3,https://www.instagram.com/p/BfMGrvmALCI/,,,,,51.47220089,49.38715745,50.45601778
1.107999225,-0.343884592,0.456209354,3,https://www.instagram.com/p/Bfunle0BX_J/,,,,,51.10799922,49.65611541,50.45620935
-0.613352184,-2.384883454,0.456811269,3,https://www.instagram.com/p/Bca8KiiFsrz/,,,,,49.38664782,47.61511655,50.45681127
1.732920799,-0.912389705,0.457565195,3,https://www.instagram.com/p/BfONA4hg9eP/,,,,,51.7329208,49.0876103,50.4575652
-0.117154003,4.550343617,0.457671518,2,https://www.instagram.com/p/BjrYl6fHDKm/,,,,,49.882846,54.55034362,50.45767152
1.859134562,-0.50184059,0.457883173,3,https://www.instagram.com/p/BgHlovDFel5/,,,,,51.85913456,49.49815941,50.45788317
1.919353529,-0.67784115,0.457951172,3,https://www.instagram.com/p/BdsinjtB1UZ/,,,,,51.91935353,49.32215885,50.45795117
2.618927964,-1.433266009,0.459176813,3,https://www.instagram.com/p/Baou4DGjhhU/,,,,,52.61892796,48.56673399,50.45917681
1.706656594,-0.853671199,0.459421547,3,https://www.instagram.com/p/BkepocEl1OR/,,,,,51.70665659,49.1463288,50.45942155
1.965107424,-0.881997443,0.459478211,3,https://www.instagram.com/p/BY_T2B1hJGs/,,,,,51.96510742,49.11800256,50.45947821
3.182699174,-1.609301847,0.460605899,3,https://www.instagram.com/p/BZURlkzHHBS/,,,,,53.18269917,48.39069815,50.4606059
0.698872939,0.179144728,0.460827929,3,https://www.instagram.com/p/BfOyH8kh6u8/,,,,,50.69887294,50.17914473,50.46082793
2.306372243,-1.030817403,0.462909635,3,https://www.instagram.com/p/BfyPcKYBSDB/,,,,,52.30637224,48.9691826,50.46290963
0.921714826,0.05451816,0.463607698,3,https://www.instagram.com/p/Be8_m6SF6mn/,,,,,50.92171483,50.05451816,50.4636077
1.162682293,-0.174664897,0.465322059,3,https://www.instagram.com/p/BZAZwf2ADsy/,,,,,51.16268229,49.8253351,50.46532206
1.158139886,-0.164864177,0.465342269,3,https://www.instagram.com/p/Bgvt1BgA879/,,,,,51.15813989,49.83513582,50.46534227
1.154351482,-2.001278931,0.465689476,3,https://www.instagram.com/p/BZNGgRrn_MU/,,,,,51.15435148,47.99872107,50.46568948
1.753323189,0.049322457,0.46580773,3,https://www.instagram.com/p/BXlnd9-lAU0/,,,,,51.75332319,50.04932246,50.46580773
2.554677423,-1.179726004,0.466733785,3,https://www.instagram.com/p/Bf3I3cPhhne/,,,,,52.55467742,48.820274,50.46673378
1.195067816,0.680513114,0.468719576,3,https://www.instagram.com/p/BbFDyOAlniI/,,,,,51.19506782,50.68051311,50.46871958
1.808315373,-0.833025348,0.468944484,3,https://www.instagram.com/p/BiW8irigYLr/,,,,,51.80831537,49.16697465,50.46894448
2.440450026,-1.259551997,0.469231884,3,https://www.instagram.com/p/BbPmK7Hhup3/,,,,,52.44045003,48.740448,50.46923188
2.199702101,-0.933425646,0.469690203,3,https://www.instagram.com/p/Bj8VxKrFdK_/,,,,,52.1997021,49.06657435,50.4696902
-2.805611315,-2.789831708,0.469888049,3,https://www.instagram.com/p/BcIzlhxHdpH/,,,,,47.19438869,47.21016829,50.46988805
1.176807402,-0.562267969,0.470023658,3,https://www.instagram.com/p/Bk-V6k3nuKb/,,,,,51.1768074,49.43773203,50.47002366
3.461322299,-3.09875821,0.470181325,3,https://www.instagram.com/p/BfL7XbZhLum/,,,,,53.4613223,46.90124179,50.47018132
1.226619768,-0.324467088,0.47084143,3,https://www.instagram.com/p/BihWyyugMja/,,,,,51.22661977,49.67553291,50.47084143
1.611046726,-0.641855435,0.471069677,3,https://www.instagram.com/p/BfZ-ZvVhbZv/,,,,,51.61104673,49.35814457,50.47106968
0.792893497,-0.102247559,0.471595633,3,https://www.instagram.com/p/Bktd6ZEgQit/,,,,,50.7928935,49.89775244,50.47159563
2.301658113,-0.979430973,0.47311306,3,https://www.instagram.com/p/BfYhgDfFGwO/,,,,,52.30165811,49.02056903,50.47311306
1.671681784,-0.572952359,0.473500351,3,https://www.instagram.com/p/BfW8FiEAdLe/,,,,,51.67168178,49.42704764,50.47350035
2.408211376,-1.169765683,0.473539287,3,https://www.instagram.com/p/Biw2bezhFZQ/,,,,,52.40821138,48.83023432,50.47353929
1.052583751,-0.669418301,0.473768956,3,https://www.instagram.com/p/BfMGTLyBF6F/,,,,,51.05258375,49.3305817,50.47376896
2.534024516,-1.396167924,0.473966507,3,https://www.instagram.com/p/BZBbjjLl9Hg/,,,,,52.53402452,48.60383208,50.47396651
2.004052684,-0.926036553,0.474002401,3,https://www.instagram.com/p/BfOqaJjnRKs/,,,,,52.00405268,49.07396345,50.4740024
1.22192296,-0.348705412,0.474276784,3,https://www.instagram.com/p/BdVZTEHBP8v/,,,,,51.22192296,49.65129459,50.47427678
2.057762473,-0.93366571,0.474349514,3,https://www.instagram.com/p/BjqxviXFg-f/,,,,,52.05776247,49.06633429,50.47434951
3.273743786,-1.684269912,0.474351634,3,https://www.instagram.com/p/BZAWiPSBz0i/,,,,,53.27374379,48.31573009,50.47435163
2.722773348,-1.125306277,0.474600169,3,https://www.instagram.com/p/Bi9421blQgG/,,,,,52.72277335,48.87469372,50.47460017
0.929235096,-0.211628657,0.47597247,3,https://www.instagram.com/p/BW3bhWBlwAz/,,,,,50.9292351,49.78837134,50.47597247
-2.59603422,-2.537540814,0.476263332,3,https://www.instagram.com/p/Bh9XKZFliYC/,,,,,47.40396578,47.46245919,50.47626333
2.360592038,-1.027076569,0.476281034,3,https://www.instagram.com/p/Bfccx7qAGcC/,,,,,52.36059204,48.97292343,50.47628103
1.539845377,-0.699098658,0.476687956,3,https://www.instagram.com/p/BccUbkwnICT/,,,,,51.53984538,49.30090134,50.47668796
1.062634556,3.230747464,0.476786796,2,https://www.instagram.com/p/BlI1S_Dgkvk/,,,,,51.06263456,53.23074746,50.4767868
2.244117854,-0.930113901,0.476839384,3,https://www.instagram.com/p/BZhhcaZH2Qw/,,,,,52.24411785,49.0698861,50.47683938
1.084428249,-0.317184768,0.477006086,3,https://www.instagram.com/p/BfRe_z3Az5v/,,,,,51.08442825,49.68281523,50.47700609
1.157379555,-0.304183787,0.478457393,3,https://www.instagram.com/p/BZzthsKF7eH/,,,,,51.15737956,49.69581621,50.47845739
-0.489238913,-2.328233119,0.480167434,3,https://www.instagram.com/p/BY_JjvmF4nP/,,,,,49.51076109,47.67176688,50.48016743
-12.26006806,-3.659564242,0.481065111,1,https://www.instagram.com/p/Bgqo-2BAGv8/,,,,,37.73993194,46.34043576,50.48106511
2.080959027,-0.532028028,0.481431197,3,https://www.instagram.com/p/BZc5jGBBACd/,,,,,52.08095903,49.46797197,50.4814312
1.452463119,0.715453325,0.481547331,3,https://www.instagram.com/p/BenYyt2lXhl/,,,,,51.45246312,50.71545333,50.48154733
4.186055418,-1.757045887,0.481743379,3,https://www.instagram.com/p/BfL2EpxBomY/,,,,,54.18605542,48.24295411,50.48174338
2.714105607,-1.083183191,0.482370016,3,https://www.instagram.com/p/Be-1PocA0mQ/,,,,,52.71410561,48.91681681,50.48237002
2.110499189,-1.236471198,0.482390782,3,https://www.instagram.com/p/BZln1oIBv6_/,,,,,52.11049919,48.7635288,50.48239078
1.800277872,-1.166772364,0.482527496,3,https://www.instagram.com/p/BY_KeDFn0A6/,,,,,51.80027787,48.83322764,50.4825275
1.627577358,0.3480386,0.482608715,3,https://www.instagram.com/p/BctH6PLH_Zq/,,,,,51.62757736,50.3480386,50.48260871
2.196349758,-0.443045201,0.482915107,3,https://www.instagram.com/p/BdRIOiLAoqT/,,,,,52.19634976,49.5569548,50.48291511
0.933852913,0.00341889,0.485213302,3,https://www.instagram.com/p/Bb5-zUWgW7n/,,,,,50.93385291,50.00341889,50.4852133
1.388250003,-1.415716233,0.485230243,3,https://www.instagram.com/p/BY_cF9AltaB/,,,,,51.38825,48.58428377,50.48523024
2.185862675,-1.120718445,0.485441639,3,https://www.instagram.com/p/BZbH-KQFSZY/,,,,,52.18586267,48.87928155,50.48544164
-10.98403881,-2.218536947,0.48562662,1,https://www.instagram.com/p/BWyCwNonFdv/,,,,,39.01596119,47.78146305,50.48562662
0.931802776,-0.022302475,0.4881085,3,https://www.instagram.com/p/BZBFnYplMO9/,,,,,50.93180278,49.97769753,50.4881085
2.081341847,-0.141241728,0.488233301,3,https://www.instagram.com/p/BgFXJ8sHYzU/,,,,,52.08134185,49.85875827,50.4882333
1.799270045,-0.737688778,0.488622458,3,https://www.instagram.com/p/BY_6slzB6OR/,,,,,51.79927005,49.26231122,50.48862246
1.561852378,-1.067254574,0.488682659,3,https://www.instagram.com/p/BjDsoNRF3Ql/,,,,,51.56185238,48.93274543,50.48868266
1.418854389,-0.61490518,0.488955438,3,https://www.instagram.com/p/BfMR2IwHK9A/,,,,,51.41885439,49.38509482,50.48895544
3.55996938,-1.771757501,0.490373193,3,https://www.instagram.com/p/BfNqYc5lmHc/,,,,,53.55996938,48.2282425,50.49037319
3.432379246,-1.702110538,0.490949094,3,https://www.instagram.com/p/BfOuLMwBPq_/,,,,,53.43237925,48.29788946,50.49094909
2.178792437,-0.682401953,0.491019694,3,https://www.instagram.com/p/BZo8ru0lA24/,,,,,52.17879244,49.31759805,50.49101969
3.55923298,-1.66028937,0.491766307,3,https://www.instagram.com/p/BY_tcFBn0wq/,,,,,53.55923298,48.33971063,50.49176631
1.73064044,-0.87101191,0.492168522,3,https://www.instagram.com/p/Bg-wRaEBylm/,,,,,51.73064044,49.12898809,50.49216852
1.818277146,-1.037383865,0.492538476,3,https://www.instagram.com/p/BW2ci_zBoAz/,,,,,51.81827715,48.96261614,50.49253848
0.962820241,-0.365467322,0.492571805,3,https://www.instagram.com/p/BewhzXlF-rd/,,,,,50.96282024,49.63453268,50.4925718
2.321489324,-0.683837995,0.493346224,3,https://www.instagram.com/p/BfNPVxDgwF7/,,,,,52.32148932,49.31616201,50.49334622
-15.099144,-5.223567633,0.494910801,1,https://www.instagram.com/p/BZtZmadl5Eh/,,,,,34.900856,44.77643237,50.4949108
1.178944093,-0.325481045,0.494927712,3,https://www.instagram.com/p/BiFQxZnhEa7/,,,,,51.17894409,49.67451896,50.49492771
2.170248568,-0.650626612,0.495091349,3,https://www.instagram.com/p/BgZQ5kugBvP/,,,,,52.17024857,49.34937339,50.49509135
1.43556853,-0.994725678,0.495867015,3,https://www.instagram.com/p/BZAWQVvhOty/,,,,,51.43556853,49.00527432,50.49586701
3.004787219,-1.295578179,0.496982109,3,https://www.instagram.com/p/BYghEuUFjgJ/,,,,,53.00478722,48.70442182,50.49698211
-0.532137286,-1.646291227,0.498474218,3,https://www.instagram.com/p/Ba11YvNlgu7/,,,,,49.46786271,48.35370877,50.49847422
0.897071514,-0.179741023,0.499733917,3,https://www.instagram.com/p/BYyDgTNnJ1j/,,,,,50.89707151,49.82025898,50.49973392
1.947713243,-0.790704625,0.500195811,3,https://www.instagram.com/p/BfLvaTgFqiv/,,,,,51.94771324,49.20929537,50.50019581
1.46589926,-0.626701787,0.501172121,3,https://www.instagram.com/p/BY_JX9MA80d/,,,,,51.46589926,49.37329821,50.50117212
3.819313202,-1.814142647,0.501502089,3,https://www.instagram.com/p/Bb7C09gghK7/,,,,,53.8193132,48.18585735,50.50150209
2.413968736,-0.970427303,0.501505971,3,https://www.instagram.com/p/BfouXtiHgdd/,,,,,52.41396874,49.0295727,50.50150597
1.988893027,-1.235831646,0.501789825,3,https://www.instagram.com/p/BboE15oAu7m/,,,,,51.98889303,48.76416835,50.50178983
1.442783915,-0.727350801,0.503156679,3,https://www.instagram.com/p/BY_pZWJD6tn/,,,,,51.44278391,49.2726492,50.50315668
-1.764265409,7.517665375,0.504911956,2,https://www.instagram.com/p/BlTt9H3FXK_/,,,,,48.23573459,57.51766538,50.50491196
0.699406985,-0.022126306,0.505877144,3,https://www.instagram.com/p/BfLO80IAkC_/,,,,,50.69940699,49.97787369,50.50587714
2.658518404,-1.21655338,0.506706036,3,https://www.instagram.com/p/Bjcq4PInAUZ/,,,,,52.6585184,48.78344662,50.50670604
1.841129065,-0.928400813,0.506819276,3,https://www.instagram.com/p/BZKpRNvAcG5/,,,,,51.84112906,49.07159919,50.50681928
1.377216118,-1.040064736,0.507355512,3,https://www.instagram.com/p/BivJICngfjS/,,,,,51.37721612,48.95993526,50.50735551
3.086794262,-1.127667769,0.5076265,3,https://www.instagram.com/p/BfL7brQF4N_/,,,,,53.08679426,48.87233223,50.5076265
-6.152191774,-2.364819924,0.507999628,1,https://www.instagram.com/p/BgzkN10AHK3/,,,,,43.84780823,47.63518008,50.50799963
2.319602675,-0.591546869,0.508142491,3,https://www.instagram.com/p/BjzoetrBZ8u/,,,,,52.31960267,49.40845313,50.50814249
3.031823399,-1.423067425,0.508848898,3,https://www.instagram.com/p/BfRDt-igECu/,,,,,53.0318234,48.57693258,50.5088489
2.662338708,-0.924434053,0.509201147,3,https://www.instagram.com/p/BXN-GndhiuR/,,,,,52.66233871,49.07556595,50.50920115
2.359674143,-1.11072798,0.509434516,3,https://www.instagram.com/p/BfMKXp5gC7d/,,,,,52.35967414,48.88927202,50.50943452
1.109156069,-0.233629216,0.511497072,3,https://www.instagram.com/p/Bgmc0x-FTVG/,,,,,51.10915607,49.76637078,50.51149707
1.225677379,-0.241455425,0.511756424,3,https://www.instagram.com/p/BfjGY-9AqWy/,,,,,51.22567738,49.75854457,50.51175642
1.345089604,-3.454224047,0.513257535,3,https://www.instagram.com/p/BfMkTWqlJF9/,,,,,51.3450896,46.54577595,50.51325753
0.751420416,-0.083380921,0.513778045,3,https://www.instagram.com/p/BfMJ9WHBcKu/,,,,,50.75142042,49.91661908,50.51377804
1.109672119,-0.543707846,0.514223731,3,https://www.instagram.com/p/BY_1KZDhZg1/,,,,,51.10967212,49.45629215,50.51422373
1.121715506,-0.560170779,0.515450428,3,https://www.instagram.com/p/BfLhHFqhhto/,,,,,51.12171551,49.43982922,50.51545043
2.290221154,-1.881240771,0.515746693,3,https://www.instagram.com/p/BfMNwjkHMvx/,,,,,52.29022115,48.11875923,50.51574669
2.080136297,-0.958794191,0.516449769,3,https://www.instagram.com/p/BfN9fB_n5jN/,,,,,52.0801363,49.04120581,50.51644977
-5.566823864,-2.645506803,0.517250536,1,https://www.instagram.com/p/BccYtmCA5UI/,,,,,44.43317614,47.3544932,50.51725054
2.378496322,-1.009093388,0.517349539,3,https://www.instagram.com/p/BbwmG7Ch244/,,,,,52.37849632,48.99090661,50.51734954
1.23195788,-0.957848104,0.517598313,3,https://www.instagram.com/p/BfLnsguhAr3/,,,,,51.23195788,49.0421519,50.51759831
0.515193961,1.070234959,0.517695915,3,https://www.instagram.com/p/BgXp4T0h2sp/,,,,,50.51519396,51.07023496,50.51769592
